username,password,role,contact_info,identity_last6,managed_building,managed_floor
student01500,Student@123456,student_teacher,2026级30班,201500,,
student01501,Student@123456,student_teacher,2026级31班,201501,,
student01502,Student@123456,student_teacher,2026级31班,201502,,
student01503,Student@123456,student_teacher,2026级31班,201503,,
student01504,Student@123456,student_teacher,2026级31班,201504,,
student01505,Student@123456,student_teacher,2026级31班,201505,,
student01506,Student@123456,student_teacher,2026级31班,201506,,
student01507,Student@123456,student_teacher,2026级31班,201507,,
student01508,Student@123456,student_teacher,2026级31班,201508,,
student01509,Student@123456,student_teacher,2026级31班,201509,,
student01510,Student@123456,student_teacher,2026级31班,201510,,
student01511,Student@123456,student_teacher,2026级31班,201511,,
student01512,Student@123456,student_teacher,2026级31班,201512,,
student01513,Student@123456,student_teacher,2026级31班,201513,,
student01514,Student@123456,student_teacher,2026级31班,201514,,
student01515,Student@123456,student_teacher,2026级31班,201515,,
student01516,Student@123456,student_teacher,2026级31班,201516,,
student01517,Student@123456,student_teacher,2026级31班,201517,,
student01518,Student@123456,student_teacher,2026级31班,201518,,
student01519,Student@123456,student_teacher,2026级31班,201519,,
student01520,Student@123456,student_teacher,2026级31班,201520,,
student01521,Student@123456,student_teacher,2026级31班,201521,,
student01522,Student@123456,student_teacher,2026级31班,201522,,
student01523,Student@123456,student_teacher,2026级31班,201523,,
student01524,Student@123456,student_teacher,2026级31班,201524,,
student01525,Student@123456,student_teacher,2026级31班,201525,,
student01526,Student@123456,student_teacher,2026级31班,201526,,
student01527,Student@123456,student_teacher,2026级31班,201527,,
student01528,Student@123456,student_teacher,2026级31班,201528,,
student01529,Student@123456,student_teacher,2026级31班,201529,,
student01530,Student@123456,student_teacher,2026级31班,201530,,
student01531,Student@123456,student_teacher,2026级31班,201531,,
student01532,Student@123456,student_teacher,2026级31班,201532,,
student01533,Student@123456,student_teacher,2026级31班,201533,,
student01534,Student@123456,student_teacher,2026级31班,201534,,
student01535,Student@123456,student_teacher,2026级31班,201535,,
student01536,Student@123456,student_teacher,2026级31班,201536,,
student01537,Student@123456,student_teacher,2026级31班,201537,,
student01538,Student@123456,student_teacher,2026级31班,201538,,
student01539,Student@123456,student_teacher,2026级31班,201539,,
student01540,Student@123456,student_teacher,2026级31班,201540,,
student01541,Student@123456,student_teacher,2026级31班,201541,,
student01542,Student@123456,student_teacher,2026级31班,201542,,
student01543,Student@123456,student_teacher,2026级31班,201543,,
student01544,Student@123456,student_teacher,2026级31班,201544,,
student01545,Student@123456,student_teacher,2026级31班,201545,,
student01546,Student@123456,student_teacher,2026级31班,201546,,
student01547,Student@123456,student_teacher,2026级31班,201547,,
student01548,Student@123456,student_teacher,2026级31班,201548,,
student01549,Student@123456,student_teacher,2026级31班,201549,,
student01550,Student@123456,student_teacher,2026级31班,201550,,
student01551,Student@123456,student_teacher,2026级32班,201551,,
student01552,Student@123456,student_teacher,2026级32班,201552,,
student01553,Student@123456,student_teacher,2026级32班,201553,,
student01554,Student@123456,student_teacher,2026级32班,201554,,
student01555,Student@123456,student_teacher,2026级32班,201555,,
student01556,Student@123456,student_teacher,2026级32班,201556,,
student01557,Student@123456,student_teacher,2026级32班,201557,,
student01558,Student@123456,student_teacher,2026级32班,201558,,
student01559,Student@123456,student_teacher,2026级32班,201559,,
student01560,Student@123456,student_teacher,2026级32班,201560,,
student01561,Student@123456,student_teacher,2026级32班,201561,,
student01562,Student@123456,student_teacher,2026级32班,201562,,
student01563,Student@123456,student_teacher,2026级32班,201563,,
student01564,Student@123456,student_teacher,2026级32班,201564,,
student01565,Student@123456,student_teacher,2026级32班,201565,,
student01566,Student@123456,student_teacher,2026级32班,201566,,
student01567,Student@123456,student_teacher,2026级32班,201567,,
student01568,Student@123456,student_teacher,2026级32班,201568,,
student01569,Student@123456,student_teacher,2026级32班,201569,,
student01570,Student@123456,student_teacher,2026级32班,201570,,
student01571,Student@123456,student_teacher,2026级32班,201571,,
student01572,Student@123456,student_teacher,2026级32班,201572,,
student01573,Student@123456,student_teacher,2026级32班,201573,,
student01574,Student@123456,student_teacher,2026级32班,201574,,
student01575,Student@123456,student_teacher,2026级32班,201575,,
student01576,Student@123456,student_teacher,2026级32班,201576,,
student01577,Student@123456,student_teacher,2026级32班,201577,,
student01578,Student@123456,student_teacher,2026级32班,201578,,
student01579,Student@123456,student_teacher,2026级32班,201579,,
student01580,Student@123456,student_teacher,2026级32班,201580,,
student01581,Student@123456,student_teacher,2026级32班,201581,,
student01582,Student@123456,student_teacher,2026级32班,201582,,
student01583,Student@123456,student_teacher,2026级32班,201583,,
student01584,Student@123456,student_teacher,2026级32班,201584,,
student01585,Student@123456,student_teacher,2026级32班,201585,,
student01586,Student@123456,student_teacher,2026级32班,201586,,
student01587,Student@123456,student_teacher,2026级32班,201587,,
student01588,Student@123456,student_teacher,2026级32班,201588,,
student01589,Student@123456,student_teacher,2026级32班,201589,,
student01590,Student@123456,student_teacher,2026级32班,201590,,
student01591,Student@123456,student_teacher,2026级32班,201591,,
student01592,Student@123456,student_teacher,2026级32班,201592,,
student01593,Student@123456,student_teacher,2026级32班,201593,,
student01594,Student@123456,student_teacher,2026级32班,201594,,
student01595,Student@123456,student_teacher,2026级32班,201595,,
student01596,Student@123456,student_teacher,2026级32班,201596,,
student01597,Student@123456,student_teacher,2026级32班,201597,,
student01598,Student@123456,student_teacher,2026级32班,201598,,
student01599,Student@123456,student_teacher,2026级32班,201599,,
student01600,Student@123456,student_teacher,2026级32班,201600,,
student01601,Student@123456,student_teacher,2026级33班,201601,,
student01602,Student@123456,student_teacher,2026级33班,201602,,
student01603,Student@123456,student_teacher,2026级33班,201603,,
student01604,Student@123456,student_teacher,2026级33班,201604,,
student01605,Student@123456,student_teacher,2026级33班,201605,,
student01606,Student@123456,student_teacher,2026级33班,201606,,
student01607,Student@123456,student_teacher,2026级33班,201607,,
student01608,Student@123456,student_teacher,2026级33班,201608,,
student01609,Student@123456,student_teacher,2026级33班,201609,,
student01610,Student@123456,student_teacher,2026级33班,201610,,
student01611,Student@123456,student_teacher,2026级33班,201611,,
student01612,Student@123456,student_teacher,2026级33班,201612,,
student01613,Student@123456,student_teacher,2026级33班,201613,,
student01614,Student@123456,student_teacher,2026级33班,201614,,
student01615,Student@123456,student_teacher,2026级33班,201615,,
student01616,Student@123456,student_teacher,2026级33班,201616,,
student01617,Student@123456,student_teacher,2026级33班,201617,,
student01618,Student@123456,student_teacher,2026级33班,201618,,
student01619,Student@123456,student_teacher,2026级33班,201619,,
student01620,Student@123456,student_teacher,2026级33班,201620,,
student01621,Student@123456,student_teacher,2026级33班,201621,,
student01622,Student@123456,student_teacher,2026级33班,201622,,
student01623,Student@123456,student_teacher,2026级33班,201623,,
student01624,Student@123456,student_teacher,2026级33班,201624,,
student01625,Student@123456,student_teacher,2026级33班,201625,,
student01626,Student@123456,student_teacher,2026级33班,201626,,
student01627,Student@123456,student_teacher,2026级33班,201627,,
student01628,Student@123456,student_teacher,2026级33班,201628,,
student01629,Student@123456,student_teacher,2026级33班,201629,,
student01630,Student@123456,student_teacher,2026级33班,201630,,
student01631,Student@123456,student_teacher,2026级33班,201631,,
student01632,Student@123456,student_teacher,2026级33班,201632,,
student01633,Student@123456,student_teacher,2026级33班,201633,,
student01634,Student@123456,student_teacher,2026级33班,201634,,
student01635,Student@123456,student_teacher,2026级33班,201635,,
student01636,Student@123456,student_teacher,2026级33班,201636,,
student01637,Student@123456,student_teacher,2026级33班,201637,,
student01638,Student@123456,student_teacher,2026级33班,201638,,
student01639,Student@123456,student_teacher,2026级33班,201639,,
student01640,Student@123456,student_teacher,2026级33班,201640,,
student01641,Student@123456,student_teacher,2026级33班,201641,,
student01642,Student@123456,student_teacher,2026级33班,201642,,
student01643,Student@123456,student_teacher,2026级33班,201643,,
student01644,Student@123456,student_teacher,2026级33班,201644,,
student01645,Student@123456,student_teacher,2026级33班,201645,,
student01646,Student@123456,student_teacher,2026级33班,201646,,
student01647,Student@123456,student_teacher,2026级33班,201647,,
student01648,Student@123456,student_teacher,2026级33班,201648,,
student01649,Student@123456,student_teacher,2026级33班,201649,,
student01650,Student@123456,student_teacher,2026级33班,201650,,
student01651,Student@123456,student_teacher,2026级34班,201651,,
student01652,Student@123456,student_teacher,2026级34班,201652,,
student01653,Student@123456,student_teacher,2026级34班,201653,,
student01654,Student@123456,student_teacher,2026级34班,201654,,
student01655,Student@123456,student_teacher,2026级34班,201655,,
student01656,Student@123456,student_teacher,2026级34班,201656,,
student01657,Student@123456,student_teacher,2026级34班,201657,,
student01658,Student@123456,student_teacher,2026级34班,201658,,
student01659,Student@123456,student_teacher,2026级34班,201659,,
student01660,Student@123456,student_teacher,2026级34班,201660,,
student01661,Student@123456,student_teacher,2026级34班,201661,,
student01662,Student@123456,student_teacher,2026级34班,201662,,
student01663,Student@123456,student_teacher,2026级34班,201663,,
student01664,Student@123456,student_teacher,2026级34班,201664,,
